Index 9 Population 0 Rate 0.105263 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 4 Population 1 Rate 0.0434786 Fixes 2 0 3 Provisional 1 5 Removed 1 Likelihood -20.9263
Index 10 Population 0 Rate 0.0526312 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 5 Population 1 Rate 0.0652174 Fixes 2 0 3 Provisional 1 5 Removed 0 Likelihood -22.7501
Index 11 Population 0 Rate 0.0526323 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 5 Population 1 Rate 0.0434785 Fixes 2 0 3 Provisional 1 5 Removed 1 Likelihood -23.8039
Index 12 Population 0 Rate 7.07787e-09 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 6 Population 1 Rate 0.0652177 Fixes 2 0 3 Provisional 1 5 Removed 0 Likelihood -25.1169
Index 13 Population 0 Rate 1.36723e-08 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 6 Population 1 Rate 0.0434941 Fixes 2 0 3 Provisional 1 5 Removed 1 Likelihood -26.1707
Index 0 Population 0 Rate 0.157895 Fixes 0 Provisional 3 7 8 9 Removed 0 Population 1 Rate 0.130435 Fixes 5 0 1 2 3 4 Provisional 1 5 Removed 0 Likelihood -13.168
Index 1 Population 0 Rate 0.157895 Fixes 0 Provisional 3 7 8 9 Removed 0 Population 1 Rate 0.108696 Fixes 5 0 1 2 3 4 Provisional 1 5 Removed 1 Likelihood -15.0156
Index 2 Population 0 Rate 0.105263 Fixes 0 Provisional 3 7 8 9 Removed 1 Population 1 Rate 0.130435 Fixes 5 0 1 2 3 4 Provisional 1 5 Removed 0 Likelihood -14.5539
Index 3 Population 0 Rate 0.105263 Fixes 0 Provisional 3 7 8 9 Removed 1 Population 1 Rate 0.108696 Fixes 5 0 1 2 3 4 Provisional 1 5 Removed 1 Likelihood -16.4016
Index 4 Population 0 Rate 0.0526313 Fixes 0 Provisional 3 7 8 9 Removed 2 Population 1 Rate 0.130435 Fixes 5 0 1 2 3 4 Provisional 1 5 Removed 0 Likelihood -16.5153
Index 5 Population 0 Rate 0.0526316 Fixes 0 Provisional 3 7 8 9 Removed 2 Population 1 Rate 0.108696 Fixes 5 0 1 2 3 4 Provisional 1 5 Removed 1 Likelihood -18.3629
Index 6 Population 0 Rate 3.59886e-10 Fixes 0 Provisional 3 7 8 9 Removed 3 Population 1 Rate 0.130457 Fixes 5 0 1 2 3 4 Provisional 1 5 Removed 0 Likelihood -18.1889
Index 7 Population 0 Rate 1.18168e-08 Fixes 0 Provisional 3 7 8 9 Removed 3 Population 1 Rate 0.108701 Fixes 5 0 1 2 3 4 Provisional 1 5 Removed 1 Likelihood -20.0366
Index 0 Population 0 Rate 0.315789 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 0 Population 1 Rate 0.0652173 Fixes 2 0 3 Provisional 1 5 Removed 0 Likelihood -10.9161
Index 1 Population 0 Rate 0.315789 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 0 Population 1 Rate 0.0434781 Fixes 2 0 3 Provisional 1 5 Removed 1 Likelihood -11.9699
Index 2 Population 0 Rate 0.263157 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 1 Population 1 Rate 0.0652173 Fixes 2 0 3 Provisional 1 5 Removed 0 Likelihood -12.4027
Index 3 Population 0 Rate 0.263158 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 1 Population 1 Rate 0.0434784 Fixes 2 0 3 Provisional 1 5 Removed 1 Likelihood -13.4566
Index 4 Population 0 Rate 0.210526 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 2 Population 1 Rate 0.0652174 Fixes 2 0 3 Provisional 1 5 Removed 0 Likelihood -14.5635
Index 5 Population 0 Rate 0.210526 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 2 Population 1 Rate 0.0434784 Fixes 2 0 3 Provisional 1 5 Removed 1 Likelihood -15.6173
Index 6 Population 0 Rate 0.157894 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 3 Population 1 Rate 0.0652175 Fixes 2 0 3 Provisional 1 5 Removed 0 Likelihood -17.1002
Index 7 Population 0 Rate 0.157895 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 3 Population 1 Rate 0.0434784 Fixes 2 0 3 Provisional 1 5 Removed 1 Likelihood -18.154
Index 8 Population 0 Rate 0.105263 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 4 Population 1 Rate 0.065218 Fixes 2 0 3 Provisional 1 5 Removed 0 Likelihood -19.8725
Index 9 Population 0 Rate 0.105263 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 4 Population 1 Rate 0.0434781 Fixes 2 0 3 Provisional 1 5 Removed 1 Likelihood -20.9263
Index 10 Population 0 Rate 0.0526314 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 5 Population 1 Rate 0.0652172 Fixes 2 0 3 Provisional 1 5 Removed 0 Likelihood -22.7501
Index 11 Population 0 Rate 0.0526313 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 5 Population 1 Rate 0.043478 Fixes 2 0 3 Provisional 1 5 Removed 1 Likelihood -23.8039
Index 12 Population 0 Rate 4.94164e-09 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 6 Population 1 Rate 0.0652245 Fixes 2 0 3 Provisional 1 5 Removed 0 Likelihood -25.1169
Index 13 Population 0 Rate 1.0189e-08 Fixes 0 Provisional 6 1 2 4 7 8 9 Removed 6 Population 1 Rate 0.0434903 Fixes 2 0 3 Provisional 1 5 Removed 1 Likelihood -26.1707
Index 0 Population 0 Rate 0.105264 Fixes 0 Provisional 2 8 9 Removed 0 Population 1 Rate 0.152174 Fixes 6 0 1 2 3 4 7 Provisional 1 5 Removed 0 Likelihood -14.2436
